0,2,1
0,25,1
0,55,1
0,142,1
0,156,1
0,193,1
0,285,1
0,343,1
0,357,1
0,392,1
0,414,1
0,428,1
0,429,1
0,461,1
0,635,1
0,645,1
0,651,1
0,758,1
0,788,1
0,842,1
0,966,1
0,998,1
0,1049,1
0,1074,1
0,1082,1
0,1099,1
0,1210,1
0,1310,1
0,1321,1
0,1349,1
0,1367,1
0,1399,1
0,1430,1
0,1442,1
0,1492,1
0,1512,1
0,1535,1
0,1607,1
0,1629,1
0,1660,1
0,1785,1
0,1822,1
0,1825,1
0,1846,1
0,1875,1
0,1902,1
0,1915,1
0,1919,1
0,1952,1
0,1954,1
0,1964,1
0,1998,1
0,2114,1
0,2175,1
0,2186,1
0,2218,1
0,2223,1
0,2262,1
0,2271,1
0,2326,1
0,2342,1
0,2386,1
0,2399,1
0,2432,1
0,2535,1
0,2595,1
0,2674,1
0,2682,1
0,2726,1
0,2774,1
0,2787,1
0,2815,1
0,2821,1
0,2872,1
0,2909,1
0,2916,1
0,2946,1
0,3021,1
0,3024,1
0,3046,1
0,3060,1
0,3071,1
0,3127,1
0,3137,1
0,3286,1
0,3353,1
0,3376,1
0,3379,1
0,3403,1
0,3449,1
0,3463,1
0,3490,1
0,3499,1
0,3550,1
0,3572,1
0,3623,1
0,3683,1
0,3875,1
0,3878,1
0,3943,1
0,3971,1
0,3986,1
1,6,1
1,198,1
1,265,1
1,313,1
1,443,1
1,481,1
1,484,1
1,637,1
1,655,1
1,821,1
1,845,1
1,848,1
1,887,1
1,1009,1
1,1067,1
1,1108,1
1,1221,1
1,1274,1
1,1300,1
1,1369,1
1,1431,1
1,1531,1
1,1597,1
1,1604,1
1,1661,1
1,1662,1
1,1768,1
1,1788,1
1,1832,1
1,1859,1
1,1914,1
1,1981,1
1,2036,1
1,2077,1
1,2385,1
1,2432,1
1,2433,1
1,2456,1
1,2564,1
1,2740,1
1,2876,1
1,2908,1
1,2940,1
1,2965,1
1,3126,1
1,3247,1
1,3311,1
1,3519,1
1,3555,1
1,3737,1
1,3823,1
1,3982,1
1,3986,1
2,150,1
2,197,1
2,251,1
2,504,1
2,739,1
2,1221,1
2,1339,1
2,1365,1
2,1463,1
2,1687,1
2,1709,1
2,1815,1
2,1832,1
2,1833,1
2,1993,1
2,2105,1
2,2125,1
2,2204,1
2,2243,1
2,2303,1
2,2508,1
2,2537,1
2,2587,1
2,2588,1
2,2657,1
2,2680,1
2,2757,1
2,2942,1
2,3008,1
2,3023,1
2,3095,1
2,3303,1
2,3678,1
2,3711,1
2,3887,1
2,3977,1
3,452,1
3,963,1
3,1168,1
3,1350,1
3,1388,1
3,1423,1
3,1602,1
3,1655,1
3,1717,1
3,1835,1
3,1839,1
3,1926,1
3,2080,1
3,2087,1
3,2132,1
3,2167,1
3,2315,1
3,2521,1
3,2546,1
3,2576,1
3,2580,1
3,2869,1
3,3008,1
3,3213,1
3,3649,1
3,3778,1
3,3834,1
3,3985,1
4,52,1
4,71,1
4,177,1
4,523,1
4,888,1
4,922,1
4,1054,1
4,1238,1
4,1610,1
4,1847,1
4,1920,1
4,2123,1
4,2167,1
4,2431,1
4,2461,1
4,2528,1
4,2732,1
4,2963,1
4,3012,1
4,3683,1
4,3843,1
4,3876,1
4,3891,1
5,589,1
5,703,1
5,924,1
5,1145,1
5,1473,1
5,1541,1
5,1624,1
5,1822,1
5,1977,1
5,2045,1
5,2208,1
5,2265,1
5,2288,1
5,2420,1
5,2431,1
5,2888,1
5,2902,1
5,3147,1
5,3342,1
6,79,1
6,237,1
6,283,1
6,580,1
6,1159,1
6,1197,1
6,1793,1
6,2120,1
6,2257,1
6,2431,1
6,2525,1
6,2609,1
6,2815,1
6,3306,1
6,3585,1
6,3887,1
6,3934,1
7,855,1
7,1111,1
7,1172,1
7,1376,1
7,1417,1
7,1575,1
7,1867,1
7,1892,1
7,1916,1
7,1956,1
7,2120,1
7,2248,1
7,2555,1
7,2657,1
7,3452,1
8,48,1
8,175,1
8,330,1
8,809,1
8,855,1
8,874,1
8,1042,1
8,1295,1
8,1464,1
8,1640,1
8,2160,1
8,2389,1
8,2562,1
8,2620,1
9,48,1
9,159,1
9,393,1
9,475,1
9,1059,1
9,1511,1
9,1545,1
9,1989,1
9,2157,1
9,2681,1
9,3046,1
9,3322,1
9,3499,1
10,483,1
10,486,1
10,526,1
10,631,1
10,1059,1
10,1217,1
10,1230,1
10,1455,1
10,1676,1
10,2496,1
10,2797,1
10,3298,1
11,251,1
11,265,1
11,1143,1
11,1672,1
11,1767,1
11,2496,1
11,2634,1
11,2933,1
11,3164,1
11,3479,1
11,3867,1
12,134,1
12,265,1
12,769,1
12,855,1
12,859,1
12,3238,1
12,3521,1
12,3574,1
12,3606,1
12,3678,1
13,96,1
13,413,1
13,595,1
13,769,1
13,852,1
13,1920,1
13,2557,1
13,3113,1
13,3781,1
13,3937,1
14,434,1
14,753,1
14,852,1
14,896,1
14,974,1
14,1427,1
14,1949,1
14,3678,1
14,3786,1
15,207,1
15,1427,1
15,1562,1
15,1671,1
15,1823,1
15,2555,1
15,3101,1
15,3827,1
15,3992,1
16,1202,1
16,1534,1
16,1562,1
16,2256,1
16,2971,1
16,3013,1
16,3626,1
17,141,1
17,173,1
17,1202,1
17,2830,1
17,3188,1
17,3451,1
17,3628,1
17,3816,1
18,510,1
18,961,1
18,1266,1
18,1358,1
18,1979,1
18,2399,1
18,2893,1
18,3816,1
19,252,1
19,414,1
19,1358,1
19,1732,1
19,1771,1
19,2263,1
19,2613,1
19,3704,1
20,596,1
20,1330,1
20,1598,1
20,1632,1
20,2613,1
20,2692,1
20,3833,1
21,1236,1
21,1336,1
21,1535,1
21,1632,1
21,1783,1
21,2673,1
21,3755,1
22,214,1
22,339,1
22,940,1
22,1101,1
22,1236,1
22,3600,1
22,3703,1
23,1665,1
23,2017,1
23,2053,1
23,2182,1
23,3316,1
23,3600,1
23,3788,1
24,350,1
24,1239,1
24,1605,1
24,2545,1
24,3354,1
24,3417,1
24,3600,1
25,251,1
25,1605,1
25,2150,1
25,3539,1
25,3694,1
25,3901,1
26,98,1
26,135,1
26,1605,1
26,3399,1
26,3674,1
26,3982,1
27,135,1
27,174,1
27,985,1
27,1456,1
27,1963,1
27,3628,1
28,733,1
28,1179,1
28,1709,1
28,1963,1
28,2143,1
28,3268,1
29,733,1
29,987,1
29,1148,1
29,1749,1
29,3278,1
29,3821,1
30,1245,1
30,1372,1
30,2218,1
30,2771,1
30,3271,1
30,3821,1
31,1645,1
31,1934,1
31,2218,1
31,2933,1
31,2991,1
31,3425,1
32,295,1
32,302,1
32,816,1
32,929,1
32,2512,1
32,3425,1
33,1172,1
33,1838,1
33,2353,1
33,3242,1
33,3425,1
34,81,1
34,588,1
34,2353,1
34,3230,1
34,3874,1
35,33,1
35,81,1
35,286,1
35,786,1
35,1304,1
36,33,1
36,1075,1
36,1854,1
36,2242,1
36,2311,1
37,634,1
37,735,1
37,827,1
37,2242,1
37,2292,1
38,1838,1
38,2292,1
38,2539,1
38,2922,1
38,3330,1
39,466,1
39,1723,1
39,1838,1
39,2094,1
39,2585,1
40,206,1
40,1455,1
40,1531,1
40,1838,1
40,2898,1
41,1448,1
41,1455,1
41,2029,1
41,2307,1
41,2954,1
42,388,1
42,751,1
42,761,1
42,2954,1
42,3966,1
43,92,1
43,1805,1
43,2794,1
43,2954,1
43,3529,1
44,92,1
44,441,1
44,822,1
44,1217,1
44,1462,1
45,655,1
45,1462,1
45,2231,1
45,2457,1
45,3714,1
46,1575,1
46,1802,1
46,2664,1
46,3714,1
46,3815,1
47,58,1
47,466,1
47,1269,1
47,1802,1
47,2904,1
48,21,1
48,1466,1
48,2237,1
48,2243,1
48,2904,1
49,21,1
49,326,1
49,510,1
49,798,1
49,2811,1
50,67,1
50,566,1
50,1592,1
50,2811,1
51,1592,1
51,1645,1
51,1779,1
51,2182,1
52,900,1
52,1779,1
52,2541,1
52,3326,1
53,738,1
53,890,1
53,900,1
53,3182,1
54,864,1
54,890,1
54,2187,1
54,3815,1
55,598,1
55,864,1
55,2174,1
55,3554,1
56,1210,1
56,2174,1
56,2236,1
56,2764,1
57,1210,1
57,1945,1
57,2141,1
57,3546,1
58,999,1
58,1419,1
58,2141,1
58,2634,1
59,246,1
59,830,1
59,2141,1
59,3282,1
60,1388,1
60,2141,1
60,3053,1
60,3371,1
61,1235,1
61,2141,1
61,2726,1
61,2955,1
62,1222,1
62,2141,1
62,2569,1
62,3076,1
63,1222,1
63,3277,1
63,3536,1
63,3662,1
64,267,1
64,581,1
64,1960,1
64,3662,1
65,1324,1
65,1911,1
65,1960,1
65,3287,1
66,454,1
66,1230,1
66,1960,1
66,2203,1
67,1230,1
67,1237,1
67,3074,1
67,3230,1
68,544,1
68,1237,1
68,3529,1
68,3797,1
69,6,1
69,29,1
69,1237,1
69,1603,1
70,29,1
70,218,1
70,280,1
70,3668,1
71,280,1
71,522,1
71,538,1
71,3203,1
72,280,1
72,656,1
72,3030,1
72,3527,1
73,783,1
73,2018,1
73,2188,1
73,3030,1
74,390,1
74,728,1
74,772,1
74,2188,1
75,772,1
75,1558,1
75,2636,1
75,3328,1
76,772,1
76,1095,1
76,2501,1
76,3160,1
77,83,1
77,89,1
77,3160,1
77,3246,1
78,89,1
78,985,1
78,1215,1
78,3431,1
79,89,1
79,2527,1
79,3360,1
79,3863,1
80,1154,1
80,2934,1
80,3863,1
80,3864,1
81,1251,1
81,1262,1
81,2204,1
81,3863,1
82,372,1
82,1062,1
82,1262,1
82,3926,1
83,372,1
83,3329,1
83,3376,1
83,3426,1
84,1869,1
84,2502,1
84,2584,1
84,3426,1
85,356,1
85,704,1
85,2502,1
85,3015,1
86,596,1
86,2502,1
86,2806,1
86,3589,1
87,449,1
87,2037,1
87,3272,1
87,3589,1
88,274,1
88,1938,1
88,2269,1
88,3272,1
89,274,1
89,468,1
89,1099,1
89,3129,1
90,1421,1
90,2734,1
90,3129,1
90,3339,1
91,577,1
91,1803,1
91,3129,1
91,3625,1
92,111,1
92,577,1
92,782,1
92,1853,1
93,111,1
